Send: NumberOfMessages 10000, MessageSize 1024, Concurrency 1, TimeInMs 11185
Send: NumberOfMessages 10000, MessageSize 16384, Concurrency 64, TimeInMs 5904
Receive: NumberOfMessages 10000, MessageSize 16384, Concurrency 64, TimeInMs 10234
Send: NumberOfMessages 10000, MessageSize 65536, Concurrency 64, TimeInMs 6210
Receive: NumberOfMessages 10000, MessageSize 65536, Concurrency 64, TimeInMs 7388
Send: NumberOfMessages 10000, MessageSize 262144, Concurrency 64, TimeInMs 4563
Receive: NumberOfMessages 10000, MessageSize 262144, Concurrency 64, TimeInMs 10452
Send: NumberOfMessages 10000, MessageSize 1048576, Concurrency 64, TimeInMs 5750
Receive: NumberOfMessages 10000, MessageSize 1048576, Concurrency 64, TimeInMs 7671
Send: NumberOfMessages 10000, MessageSize 4194304, Concurrency 64, TimeInMs 4339
Receive: NumberOfMessages 10000, MessageSize 4194304, Concurrency 64, TimeInMs 8626
Send: NumberOfMessages 10000, MessageSize 16777216, Concurrency 64, TimeInMs 6112
Receive: NumberOfMessages 10000, MessageSize 16777216, Concurrency 64, TimeInMs 8852
Send: NumberOfMessages 10000, MessageSize 67108864, Concurrency 64, TimeInMs 4499
Receive: NumberOfMessages 10000, MessageSize 67108864, Concurrency 64, TimeInMs 13188
Send: NumberOfMessages 10000, MessageSize 1024, Concurrency 128, TimeInMs 5418
Receive: NumberOfMessages 10000, MessageSize 1024, Concurrency 128, TimeInMs 12013
Send: NumberOfMessages 10000, MessageSize 4096, Concurrency 128, TimeInMs 5996
Receive: NumberOfMessages 10000, MessageSize 4096, Concurrency 128, TimeInMs 10245
Send: NumberOfMessages 10000, MessageSize 16384, Concurrency 128, TimeInMs 5972
Receive: NumberOfMessages 10000, MessageSize 16384, Concurrency 128, TimeInMs 10894
Send: NumberOfMessages 10000, MessageSize 65536, Concurrency 128, TimeInMs 5776
Receive: NumberOfMessages 10000, MessageSize 65536, Concurrency 128, TimeInMs 15273
Send: NumberOfMessages 10000, MessageSize 262144, Concurrency 128, TimeInMs 5551
Receive: NumberOfMessages 10000, MessageSize 262144, Concurrency 128, TimeInMs 10843
Send: NumberOfMessages 10000, MessageSize 1048576, Concurrency 128, TimeInMs 5781
Receive: NumberOfMessages 10000, MessageSize 1048576, Concurrency 128, TimeInMs 10886
Send: NumberOfMessages 10000, MessageSize 4194304, Concurrency 128, TimeInMs 5827
Receive: NumberOfMessages 10000, MessageSize 4194304, Concurrency 128, TimeInMs 12010
Send: NumberOfMessages 10000, MessageSize 16777216, Concurrency 128, TimeInMs 6307
Receive: NumberOfMessages 10000, MessageSize 16777216, Concurrency 128, TimeInMs 11134
Send: NumberOfMessages 10000, MessageSize 67108864, Concurrency 128, TimeInMs 6079
Receive: NumberOfMessages 10000, MessageSize 67108864, Concurrency 128, TimeInMs 12449
Send: NumberOfMessages 10000, MessageSize 1024, Concurrency 256, TimeInMs 6259
Receive: NumberOfMessages 10000, MessageSize 1024, Concurrency 256, TimeInMs 16231
Send: NumberOfMessages 10000, MessageSize 4096, Concurrency 256, TimeInMs 5970
Receive: NumberOfMessages 10000, MessageSize 4096, Concurrency 256, TimeInMs 10982
Send: NumberOfMessages 10000, MessageSize 16384, Concurrency 256, TimeInMs 5879
Receive: NumberOfMessages 10000, MessageSize 16384, Concurrency 256, TimeInMs 9410
Send: NumberOfMessages 10000, MessageSize 65536, Concurrency 256, TimeInMs 5784
Receive: NumberOfMessages 10000, MessageSize 65536, Concurrency 256, TimeInMs 11555
Send: NumberOfMessages 10000, MessageSize 262144, Concurrency 256, TimeInMs 4529
Receive: NumberOfMessages 10000, MessageSize 262144, Concurrency 256, TimeInMs 10293
Send: NumberOfMessages 10000, MessageSize 1048576, Concurrency 256, TimeInMs 5792
Receive: NumberOfMessages 10000, MessageSize 1048576, Concurrency 256, TimeInMs 9596
Send: NumberOfMessages 10000, MessageSize 4194304, Concurrency 256, TimeInMs 5996
Receive: NumberOfMessages 10000, MessageSize 4194304, Concurrency 256, TimeInMs 11765
Send: NumberOfMessages 10000, MessageSize 16777216, Concurrency 256, TimeInMs 6206
Receive: NumberOfMessages 10000, MessageSize 16777216, Concurrency 256, TimeInMs 11078
Send: NumberOfMessages 10000, MessageSize 67108864, Concurrency 256, TimeInMs 6275
Receive: NumberOfMessages 10000, MessageSize 67108864, Concurrency 256, TimeInMs 11401
